playername,elo
iFrix,1607.0327774768505
Aaron,1606.983339229599
OTTO,1606.7220068956924
Neulu,1606.7181703079978
Saskio,1606.615763795152
Haenam,1606.4456857654068
Call Lin,1606.383509562743
Vahvel,1605.9639904147937
Psclly,1605.9158087391777
Acerola,1605.901625235849
Cao,1605.8523490951693
Sparz,1605.8460134900197
DrMatt,1605.82721988056
Erolle,1605.7974449131716
Rokenia,1605.7847288078017
Skewed,1605.7102602498785
Berserker,1605.660470657425
Seok1,1605.5977283233287
Luiku,1605.5781229098363
mancloud,1605.5349123165497
Cognac,1605.5120656228082
yhp,1605.5084699641957
Kairos,1605.3283315194317
Troy,1605.275441731183
Yue,1605.2373468756534
Yuhi,1605.119830018448
lelebbi,1605.1022293642743
Deidara,1605.0991710740946
Miazma,1605.0906765775508
Universe,1604.9531601271683
Hoka,1604.9451085382452
Fiv,1604.863388772271
Camilonicolau,1604.8153249055144
berbero,1604.7334581307364
Potm,1604.631923135141
LDCs,1604.476836839652
Dennis,1604.40598362968
JGY,1604.4033704960707
Takeover,1604.3850284176629
Cavele,1604.316368809525
Batboy,1604.306868782083
Johnarnau,1604.1309241753574
PainN,1604.000726502414
KRP,1603.9321563677606
Dinka,1603.8418315790889
Halo,1603.8406730547852
Namex,1603.7938446641656
Iras,1603.6418851486817
Velocity,1603.6285861498554
Zlekt,1603.626871158799
Lesmart,1603.624822701575
Zty,1603.623466124165
think,1603.4518845650118
Sedrion,1603.4025405364714
Rybson,1603.3281153233152
Sai,1603.2228850081724
DalKa,1603.1155025896894
Broooock,1603.0902344125884
Barrage,1602.923637112555
bydeki,1602.837736939981
Libik,1602.7882694343814
Chiu,1602.7692048544798
Fiku,1602.7632263427204
Yupps,1602.7413497646244
ckg,1602.433008752736
Soul,1602.4262728499327
IgnaVilu1,1602.1095683584806
Parus,1601.9900603247718
FlayStation,1601.8828302916695
NooB,1601.7712474234536
CarritosKami,1601.6963007635247
Lohpally,1601.550556548738
Kxng,1601.3896640337591
Typical,1601.3535902206684
Onesh0tiq,1601.1391313358845
Query,1601.1343756759932
Goliath,1601.132014222508
Aomine,1601.093589084509
Samver,1601.0131830984312
Vash,1600.908248657743
Pooh,1600.8983112994758
Tado,1600.7863767307083
Witty,1600.5472266931165
Hobbler,1600.3347897895428
KinG,1600.3064176602309
MnM,1600.3023812762592
Zin,1600.1349024682502
Pooh,1599.9451204317268
Binggan,1599.869742881324
neca247,1599.801129460716
Ninten,1599.7388016484192
xSojin,1599.6344695739538
Conse,1599.5335022249576
Robocop,1599.4993378252143
Mafro,1599.248796242673
QiuShui,1599.2096896978903
Mirrored,1599.184038941701
Bung,1599.1726519840563
Edition,1599.1695941344651
Milan,1599.1235880174218
Harri,1599.094995629107
Zonda,1599.0749994568146
uinyan,1598.8597913161482
Callme,1598.7367797085008
Neulbo,1598.540157751162
Gaëthan,1598.536318775804
Nata,1598.4241829480789
Racoon,1598.390990756648
SevenArmy,1598.3577355008324
Paladin,1598.2675898915293
SaDJesteRRR,1597.703115134061
Sloth,1597.6433142613987
Nothing,1597.6351698750047
Fun K3y,1597.613997906546
Carlsen,1597.574062120416
Julien,1597.4076510307957
Megumiin,1597.320031379824
Ather,1597.147047004468
Tonerre,1597.1138387656297
Fantasy,1597.1007689050343
Praedyth,1597.0148290556326
InTreso,1596.9199566886157
KemKen,1596.8501113491534
Drobovik123,1596.651565298271
Pacman,1596.5246216497003
Pain,1596.5031849974637
dibu,1596.3941560646329
Moopz,1596.3876578249565
Epic,1596.3343446626616
BlueWhale,1596.2692905232475
Kamil,1596.2344560209674
Soul,1596.1299855009374
lurkz,1596.0618734228638
Optimas,1595.9434436109327
Cleave,1595.8928042106045
ZhouFang,1595.8916272218617
Rippii,1595.8426492799344
Drifter,1595.8312160089488
Piqueos,1595.8051936996171
Zelt,1595.4901808503714
Duclou,1595.2765625336644
illusion,1595.2270194929354
Hollow,1595.1647487131
Cat Ears,1594.9738511531357
Draqon,1594.950570713121
ShorterACE,1594.7618010868748
WarL0cK,1594.67825896699
Vexu,1594.5725232369923
Getback,1594.358691011489
Gaca G,1594.1708817051442
Jihoon,1594.1438413587366
Kartana,1594.0298199050892
KreshtDoo,1593.917415066155
Sin1ster,1593.826772803552
yungcat,1593.7542889295712
Sylchasie,1593.362197171368
Adrianz9,1593.1846276582517
Peluchin,1593.163165547832
Sn1lle,1593.0960253179735
midali,1593.0673914879103
Noxiak,1592.9738807399492
Gavan,1592.8899623614889
Time,1592.8776470411417
Saulius,1592.7708421469013
WildPanda,1592.7243352284188
zx1,1592.7196621102453
Zicssi,1592.6647357989657
E hi,1592.591405360488
Apii,1592.547819837517
Syu,1592.5027483492706
Kisee,1592.365335187483
HeSSZero,1592.314626697599
TuTu,1592.2320495420136
xiangqian,1592.227128741711
Schoon,1592.2141775853831
Nino,1592.1536981715533
Veignorem,1592.0501266449207
Sanchez,1592.003387538063
Mekhio,1591.9344824237314
j1mmy,1591.9164712239774
Meron,1591.8313364907344
InDeed,1591.702304200795
raizin,1591.6861114330634
Rezso,1591.677047773076
Turanaga,1591.6189300836822
Rahab,1591.5182483331564
Zammi,1591.4702242558596
Ycx,1591.4633804334346
Mabrey,1591.3785153123238
Quydeptrai,1591.3382360525188
DNA,1591.2229858301794
Bolszak,1591.2157380722438
Migxa,1591.0743815999529
jer0m,1591.0405974301284
J0J0C,1591.015557017356
YunWAY,1591.000966976853
Neadz,1590.7849548918143
Chunibyo,1590.7795297170408
adi1,1590.6099980490255
Zerost,1590.5650519954445
Sunblast,1590.4642642798335
Zica,1590.4550746008142
Hitsu,1590.4124965243766
xeonerr,1590.2251036680404
Bardito,1590.0795350649703
Rillyaviel,1590.0611699236656
Trap,1589.9265373352227
Pat,1589.82354775591
Rod,1589.7454849349108
Lulos,1589.6955608173882
Kaba,1589.6858791139462
Mini,1589.6570167109955
Chosen,1589.3391688673778
Ru0,1589.3168674455717
Selson,1589.2210944583037
Clam,1589.187495563157
Badlyyga,1589.1629199636943
Anato,1589.12506876872
Torbulent,1588.8356753718465
Howling,1588.7689895525111
Flidox,1588.720241916658
darkchri,1588.705487064983
MayZ,1588.6989645109918
Easy,1588.6770035555985
Apple,1588.6070510045854
Likeamaws,1588.474591510883
Rektiv,1588.4721324385628
xingluo,1588.4613693650556
Skash,1588.3874730838986
Smarty,1588.3807950632338
Flare,1588.2057876329857
YourRiver,1587.9848267008408
EliWood,1587.9509298044616
Lyg,1587.9357610646275
Chunx,1587.7313426243716
Serenity,1587.6973801902625
ARK,1587.6856851850252
Haetae,1587.497199403402
Knight,1587.476832663898
Mirbs,1587.4506683031907
Acefos,1587.4381281055817
Wood,1587.3520459858776
Tazaku,1587.149468304286
Batuuu,1587.1235581095696
WRDN,1586.8830715724648
CBL,1586.8632664895956
Viciun,1586.8330342026122
Rune,1586.7517069858663
Mrozku,1586.6954466395275
G4,1586.6574237081104
Hamzoni,1586.6435282704997
Lasagna,1586.575614507051
Blizer300,1586.5467634911563
wangchen,1586.4757675722385
RAV3N,1586.4215034213353
Ayask,1586.378974897224
VirusFx,1586.3489232533425
dreamsu,1586.300217892268
LeeSA,1586.2499064119384
Beats,1586.0201923903269
Uthenera,1585.9502630511415
Sacrifice,1585.949261647316
TomRio,1585.912508736723
Kazu,1585.8993408570425
Mirin,1585.8919236040233
Xhy,1585.8508712581652
Infe,1585.7999348846545
Oran,1585.7899601213724
Noodle,1585.7719233525925
Get Snuggled,1585.7589486083857
Ruii,1585.6718213905883
Rumor,1585.5558947059858
Brom,1585.4304424981435
Fatihcan,1585.3559966780745
Kaylem,1585.235649955499
Wylenz,1585.2291659023429
LemonHead,1584.926264530196
Racia,1584.9071483079977
QingZhi,1584.8999471598415
Banderas,1584.8314720287713
Shinmori,1584.7031470278705
Shok,1584.6536135936033
Wondro,1584.6199145182006
Dorian,1584.598526969628
Tulz,1584.565490270485
Semin,1584.4330871093557
Roshan,1584.4323433042782
Cow,1584.4208903638394
Jons,1584.3550926472064
Soweto,1584.1930502540256
Sof,1584.1402106558498
Worst,1584.0336467369052
tgun,1583.896848099654
Twelve,1583.8800317426706
Sessh,1583.8135580913647
Xpng,1583.7643026509
CHP,1583.740691857722
UnderSky,1583.4975971472034
ReAt1vo,1583.460559209959
Nille,1583.393294960647
Gari,1583.3498214099827
Shield,1583.31135124795
Samkz,1583.275650008897
BaBaYaGa,1583.197344120161
bohe,1583.1764504678567
ShardBlade,1583.130583635151
Lastwolf,1583.1004721570318
Domas,1583.0697056536446
Lagsw0w,1583.0149112333493
Fartte,1582.9193217704662
Sober,1582.798816374069
koughi,1582.7709678054848
B1ven,1582.7553617096464
Drop,1582.6735899556952
Souli,1582.556438457066
Chibi,1582.4649490663542
Smurfe,1582.3508735969888
piXy,1582.254972236352
Kaios,1582.192261934032
Akeno,1581.947693081409
Lloyd,1581.721750176326
Luskka,1581.4070638881844
Matilda,1581.2157917707068
Sandflame,1581.0120644719173
SeanTheGod,1581.0054666047283
Rozara,1580.9387667196038
Haonan,1580.852396817771
Gods,1580.834057244209
Genza,1580.7146370314426
Elecsplash,1580.6560939071817
Matimm,1580.6256861365523
Zhandia,1580.3826896010269
Wixo,1580.3182717031934
Arora,1580.2506725866265
Fastlegged,1580.213717470782
Victory,1580.1370817812222
925,1579.4813430998122
Robba,1579.4758285998744
NiT Cesar,1579.444665067745
Grisha,1579.4071717433676
HongSuo,1579.3086859420068
tooshi,1579.0964862679384
Certified Random,1579.0083525692432
Kruimel,1578.860737515206
Sajator,1578.821071293464
ZJJ,1578.751303141049
IDK,1578.5055409256472
Godlou,1578.3351419459532
Liz,1578.2608648990738
svns,1578.171589371908
Changer,1578.061826359278
âprox,1577.9424035213376
Zemnas,1577.7866736542362
MGX,1577.6109065655633
Megajp,1577.3109563183714
Hero,1577.297734010168
Munckizz,1577.263279623899
Cheats,1577.1797704153869
TaiLuo,1577.1584780387586
El Bakanito,1577.1152508127032
Spectral,1576.9253070345153
Ziling,1576.787232847757
Limitationss,1576.172288954617
Sketch,1576.1683036486709
Mayhem,1576.163013418326
Lykia,1576.0897570050336
Indecision,1575.8526692733726
luguo,1575.84402601755
Summer,1575.8416905316444
Bully,1575.791188089908
Pop,1575.774718812491
Focho,1575.763404598782
Hunt,1575.7393952894545
Javier,1575.7121039768408
Gravepast,1575.6831111191152
Mei,1575.6231301983175
Kektz,1575.459188779873
lffzzz,1575.398007616602
Yaelay,1575.2589252965922
Legions,1574.938079892086
Jaden,1574.9316596756216
Bola,1574.9028698309885
Raedz,1574.6796331031037
Cygood,1574.6069530308428
Un1tback,1574.5847819677106
Jejky,1574.5337995105588
Kaseko,1574.4848742657937
Jurassiq,1574.3618046993015
Glowing,1574.1705881684263
Seb,1574.137477412742
many,1574.108178393824
Nordsen,1574.102621075097
lil ambivert,1574.0428497954254
DONGGY,1573.9293317592922
Stormax,1573.8886706595044
Lunddorf,1573.7648488134914
Nobody,1573.7213310889424
Badmilk,1573.694825851352
Nottingham,1573.4370259727816
Tempos,1573.2840020004148
Avra,1573.1859932580326
Tomex,1573.1731132727102
Leleko,1573.054081318124
Ichiwin,1572.9068823634088
Kakan,1572.8952874497231
Lucky,1572.8341915200078
Tyrin,1572.7948669900677
Draco,1572.540209464316
Haebaragi,1572.4317878651414
Promise,1572.3845485026145
Helior,1572.247149049773
RangJun,1572.0599154387016
Koba,1571.826178651699
Viketox,1571.7580534855574
gunkrab,1571.70828121208
Greasy,1571.5022961329714
Smile,1571.383937120757
Acheng,1571.373897029279
j3lly,1571.3374732191485
Cacon,1571.2583837218283
Dzondzy,1571.1660325275527
Gariaru,1571.1162843497823
Lingwi,1571.0743194024517
Kituruken,1570.831866614749
Aven,1570.7576089684362
JuanDeDios,1570.7484988226995
Mocha,1570.743893096124
Neos,1570.7075482141695
Dimi,1570.583545470698
Patkica,1570.5334235592238
Thorondor S,1570.4228330327414
Ravenk,1570.3107921476658
Ominick,1570.2476178985798
Pooh,1570.1191968837434
porsche,1570.0573189329411
i KeNNy u,1569.98598852826
Fara,1569.83185449133
ST3PZ,1569.807921040635
Prodi,1569.7914048031778
zorenous,1569.6137412523383
Aries,1569.4647895249818
nofas,1569.4381293812014
Jason Jungle,1569.131805812934
CastielMid,1569.0995164454482
Warble,1569.0980113170435
Secr3t,1569.082551804473
iLevi,1568.9932656661524
Chordy,1568.9144260936705
FS,1568.8573876836465
xCharm,1568.6746543564807
Borch,1568.6625589107873
Dragdar,1568.5554999330784
Scorth,1568.4288973055943
Flamer,1568.4023832975329
NonVerbal,1568.3788385047503
Six10,1568.247142039533
maybe ghost,1568.1297305765763
Archie2b,1568.111138490325
kkk1,1567.988971745644
L0ckie,1567.971823538187
Zest,1567.766546594296
Wyvern,1567.684929310296
Jeyrus,1567.5731564470343
Zealot,1567.5445273878463
Kakkun,1567.5308441069908
Kinn,1567.3562879980009
Keres,1567.1931302557537
Aming,1567.1647027550723
ZachQ,1567.0760386220138
Secaf Reis,1566.8291077685374
MDB,1566.6890715133177
White,1566.688632308117
WildRabbit,1566.680782586283
Kryzpo,1566.6119505275346
Oguzkhan,1566.4558692199755
Avano,1566.423988074715
Shu Hari,1566.3987002038452
SniIIer,1566.3483538039882
Frae,1566.3416810518645
Xanquish,1566.321910817794
tibor,1566.2764361168558
Kronos,1566.1079096109363
BloodFenix,1565.9638798040792
Jzr,1565.9612489398162
Fancee,1565.9488814418808
Bruski,1565.931002898917
Puma,1565.9216088146425
Inceneratus,1565.6150885944803
Kind Jungle,1565.5756917545846
XG,1565.524924358384
Goo,1565.4907937941111
Coool,1565.3932636788752
Xuradel,1565.0683749311893
Invitrix,1565.0567744294146
Beenie,1564.9050896425802
Nove,1564.7865325011364
Bluxxie,1564.7366048898089
Mmy,1564.7025253923111
Stark,1564.551247750992
SillyShots,1564.4550454132
wewillfailer,1564.3968827925828
NerzhuL,1564.358594169092
Rhilech,1564.3043726217322
JQJ,1564.2031073157875
Snoopy,1564.1665495864668
eThug,1564.1609887925197
Jcain,1564.1537830943334
guxi,1564.0181260255688
Akre,1563.6273872904128
Moutarde,1563.6178231163829
Nyx,1563.5449475602918
SneakyLemon,1563.5325374196595
Chemera,1563.5235731931095
WXZ,1563.4189148203582
lxz,1563.4175084432604
Arphan,1563.2835712400165
haichao,1563.1841782332913
Kingdom,1563.1435265328646
LeQu,1563.1004651272372
Camana,1562.9647724906897
SandvichTF2,1562.9550466417495
Chazz,1562.8928205073084
Rift,1562.8870971031988
Integral,1562.8464800750546
BaeKHo,1562.792201296672
Amarant,1562.673209536223
Trance,1562.5907026697232
Wojtus,1562.5675119123769
LE0,1562.3807622791956
Horus,1562.3090820652474
Spike,1562.2772199788851
Neylan,1562.2341177049184
Kennedys,1562.1481082617995
Cl0x,1561.804383271207
Matebuff,1561.7607502427643
Rhino,1561.740994098867
WouLou,1561.738924049709
bkr,1561.7323794958654
Mantorras,1561.5847843878182
Xypherz,1561.5594474964944
Carry,1561.4298475200296
Faith,1561.2048373874072
Manaty,1560.5762483695942
VaSKED,1560.523169182291
Coldenfeet,1560.4145837096612
RanL,1560.3752506831424
Telas,1560.3239761569546
Loop,1560.1513290643802
Paladin,1560.0008105431014
EzPrince,1559.8479373448504
Karakal Jr,1559.7562850606184
Manolito,1559.1206674522612
Tano,1559.05284451482
Nishkyu,1559.0339975675952
Clover,1558.9505353504662
Emtest,1558.7277859312908
Pak,1558.6610307903568
Mikkel,1558.6012807442603
Spuiiky,1558.4619423404158
BukZacH,1558.2242341219935
hextasy,1558.180772086429
DANY,1558.177586451075
Amades,1558.0288837785845
Fittle,1557.969873973835
Vrow,1557.9242693231197
Strange,1557.794475425191
Pan,1557.79045266781
Marfz,1557.5411363155904
Hunter,1557.5307876156564
Ming9,1557.4933308622856
godpillar,1557.4387135715724
Xagog,1557.4332662328286
Savage,1557.418596912548
Shmebu,1557.411406963369
yo,1557.3702879301247
Ferchu,1557.2927779244806
Erasus,1557.2717258523787
Chayon,1557.0780830892363
Muja,1556.974287819294
Governor,1556.9468555604333
Plug,1556.9147546986806
Choisix,1556.897544308658
Listo,1556.8228971125884
MixcrosS,1556.687860741085
suzuki,1556.377918142608
Qitong,1556.2808779879208
Drakehero,1556.2795140188164
Rulfchen,1556.2619344139378
Kanra,1556.1285836458724
Sebs,1556.0990537704708
Jerry,1555.9712742475697
BMD,1555.879576285188
Colamax,1555.8362317974804
Nikolex,1555.2148682902582
Zerkxz,1555.2002489397562
kojima,1555.183007238635
2T,1555.0789773332328
Eledion,1554.9327625233268
Zensho,1554.8647402824563
Lad,1554.8407880918962
Cayetano,1554.8043423248405
imHero,1554.740431973791
Rookieqq,1554.6844501026642
JiXuan,1554.50757451548
Rafa,1554.504790377623
DoubleG,1554.4371905686664
Royal,1554.360151930876
Uzibo,1554.3165405496484
Dan,1554.21043389569
Tibs,1554.1973437368958
Jisoo,1554.1096218812636
Rifty,1553.9714279804214
Dekap,1553.8583120322603
Joo,1553.831354942806
Totyz,1553.819893896299
Shoyo,1553.753116713181
Phrenic,1553.73929817955
Tayto,1553.7028261185917
Juzo,1553.600429484784
SeNBon,1553.5438608917998
Clyde,1553.4543138182944
Kooref,1553.4050294964256
Yerikan,1553.1267409715203
Kuroko,1553.065211143788
Postkassen,1553.0521390390445
Piku,1552.9978698631403
LEYL-Ü NEHAR,1552.8864969424728
Pyrex,1552.886060933796
Primoo,1552.7635587454029
GreeN Lant3rN,1552.7152882950672
Fortu,1552.706732534471
Crimson,1552.6850330718062
CrAzY,1552.6351399775624
Jezie,1552.6139288213064
BloodWater,1552.5968092199328
Efan,1552.5736637304155
Goldento4st,1552.5386498998412
Volcanic Dog,1552.4533209274748
FUR10US,1552.4352418550372
Galben,1552.4193458207242
Ginrais,1552.1013036709776
Tauren,1552.0720916003868
seaking9,1552.0574272670906
Griffon,1552.0313425407537
Hannah,1551.8416759619167
1984,1551.7911318713209
Vaynedeta,1551.7783242772389
Udysof,1551.6859069622958
Gricek,1551.5819844532457
Le Khan,1551.5297491237511
Kirt,1551.360019236129
Conus,1551.2659496477122
NeoS,1551.1314380398844
Whynot,1551.0790220816564
Haruhiro,1551.0745281814088
Madagger,1550.715885697207
Jerry,1550.5734500699637
Actor,1550.486534314606
Pocok,1550.3412203603186
Karas,1550.248745586027
Tatu,1550.1405211930653
Wikko,1550.0617755150893
Mental,1550.05
Blackout,1550.05
Lyonz,1550.017547874606
Poltron,1549.97290375036
Yuki,1549.9551598354742
Spider,1549.9405766379891
Peppe,1549.9396903103104
Noodlz,1549.874053472545
Ippon,1549.7765637116995
Vit,1549.7011569833714
Metaphor,1549.5714263301406
Lmzs,1549.4509532521254
fuRy,1549.3118422297891
DiDi,1549.2943937266712
Dean,1549.1598281896795
Tanacce,1549.1354004253876
TTH,1549.0655114631377
RoyalKanin,1549.0187052232957
Cebolla,1548.828272131293
Lunny,1548.5485625817644
BarneyD,1548.5260703005315
Curator,1548.4868085609455
HanJi,1548.2701460845162
Weiiii,1548.1330004216238
Jorge,1548.095630325329
Kupz,1547.989775748825
Indifferent,1547.906171706223
WachonBB,1547.884382019292
Indivisible,1547.6550182674769
Improve,1547.651172918707
Ariana,1547.6352718059825
Corn,1547.5610510544598
Exosen,1547.451799922677
Corporal,1547.4027590204937
Severity,1547.338845087377
Lived,1547.291912795377
Davros,1547.0565880573936
Ufrock,1547.0292256214
Abagnale,1546.8526209806423
LooPz,1546.8216227272153
Balta129,1546.7645509448082
Tea,1546.397445172522
Realen,1546.3128614673683
Icytower,1546.1925755674276
Orion,1546.0806362161468
FengXian,1546.0544383448869
Thinkcard,1545.920121931682
Magi,1545.7897405905412
Lepton,1545.7012236704772
Bendix,1545.441884944068
PHT,1545.4213496350224
Yonna,1545.2000828097605
JohnnstR,1545.165158215723
Sign,1545.1402652360964
Halpern,1545.112722111394
Maximize,1545.078522956166
hyperton,1545.071038065396
Warszi,1545.0688147722244
Simpy,1545.0618835288758
MrProxi,1545.03217274308
Gastruks,1544.9148143201246
Trowen,1544.8439928566274
A1,1544.5820369428304
SkewMond,1544.4256039146758
Misanthiel,1544.3627151667818
Yammycj,1544.3546790041012
Ayeye,1544.2980458666873
SophistSage,1544.2574979289875
Baloo,1544.2379047456682
wispe,1544.2336526014026
Skeeto,1543.8337896158666
Scatz,1543.7474327506168
Mechanics,1543.696128548954
ANDARIEL,1543.22370792585
Vigil,1543.1697144718885
Lost in a Moment,1543.1142715489166
Daduu,1543.1029818005693
Manki,1543.0015473267251
Rain,1542.8180696748684
Moshi,1542.8074066040476
Kofla,1542.7966666613977
Victa,1542.5399316904611
